User ID,Name,Linked Accounts,Money Sources,Total Credit Amount,Transfer Accounts,Transaction Amount,Employment Status,Education Level,Marital Status,Fraud Indicator
17438,Name 17438,3,['5121023623680159'],83776.97,['4445750395202737'],43104.5,Unemployed,High School,Divorced,1
17439,Name 17439,3,"['2703640356290311', '2253760686737882']",92865.27,['4081379276029040'],89884.8,Unemployed,Master,Married,1
17440,Name 17440,2,"['2273661618979731', '2264367382662922', '5485700280010495']",194127.13,['4927621131286481'],98301.94,Unemployed,Master,Single,1
17441,Name 17441,1,"['2231515665156281', '2242889911915775', '2701478183822150']",290522.0,['4465982516744736'],150000.0,Unemployed,PhD,Single,1
17442,Name 17442,1,"['2284606461198118', '2234758268143788']",139446.17,['4231000171746715'],87225.77,Unemployed,PhD,Married,0
17443,Name 17443,2,['5462474595170892'],18407.69,['4946540825780855'],6479.5,Employed,Bachelor,Married,0
17444,Name 17444,2,"['2476918169129701', '5401437135915708', '2720152946245333']",17806.01,['4122976594361053'],150000.0,Student,PhD,Divorced,0
17445,Name 17445,1,['2244823189613141'],210181.53,['4758938362954445'],185099.21,Student,High School,Married,1
17446,Name 17446,1,"['2295140704552235', '2703730104121999']",28232.77,['4103619047406009'],18121.61,Unemployed,PhD,Single,0
17447,Name 17447,2,"['5534854866477460', '2334464475101250']",150000.0,['4688203937846294'],138027.98,Unemployed,Master,Single,0
17448,Name 17448,1,"['5341933282639763', '2507026229378954']",187362.85,['4817933160999535'],64375.76,Employed,PhD,Married,0
17449,Name 17449,2,"['2225958437655081', '2234722514377772']",250566.88,['4395701771335344'],192795.07,Employed,PhD,Married,0
17450,Name 17450,1,"['2720126837487394', '2285411838223635']",110726.39,['4933583393475982'],92426.54,Student,Master,Single,0
17451,Name 17451,1,"['2641436722333249', '2701348095464526', '2370158389953583']",251111.3,['4555676037738562'],172889.46,Student,Bachelor,Married,1
17452,Name 17452,1,['2287871284895145'],292183.66,['4054268526215967'],223153.48,Employed,PhD,Single,1
17453,Name 17453,2,"['2281765667668440', '2713331560222252']",248268.92,['4822800568744156'],154839.21,Employed,PhD,Married,0
17454,Name 17454,2,"['2291174477504317', '2706324555954459']",204768.23,['4320193429292129'],150000.0,Unemployed,Bachelor,Single,0
17455,Name 17455,2,"['5348594755458132', '5425362886545011']",107201.78,['4534188189237852'],31820.41,Student,High School,Single,0
17456,Name 17456,3,['2490778679899322'],135912.28,['4936943772324713'],95745.87,Unemployed,PhD,Divorced,1
17457,Name 17457,2,['5234686231612154'],247043.81,['4993842481840177'],201908.07,Employed,Master,Divorced,1
17458,Name 17458,1,['5580816588322723'],34327.99,"['4184103348224678', '4529216752400552', '4601625297278474']",15425.92,Employed,Bachelor,Married,0
17459,Name 17459,1,['2267042448721858'],134309.49,['4386487422111356'],47211.18,Unemployed,High School,Married,0
17460,Name 17460,1,['2282789780609676'],204776.29,['4560739700588525'],138614.32,Unemployed,Bachelor,Single,1
17461,Name 17461,2,['2621178854400750'],225355.97,['4445457815923138'],159286.27,Employed,PhD,Divorced,1
17462,Name 17462,1,"['5417921423989733', '2385586331580778', '5586202035031536']",199104.78,['4592134562882012'],196991.84,Student,High School,Married,1
17463,Name 17463,2,"['2253318444537969', '2275110899377254']",281727.84,['4971708762019268'],214308.79,Unemployed,Master,Divorced,0
17464,Name 17464,2,['2248166452082826'],228115.21,"['4660278969346670', '4825436423239798', '4042275030599211']",129220.95,Student,PhD,Married,0
17465,Name 17465,1,['2222603200313780'],193945.78,['4433301895582006'],132371.56,Student,High School,Married,0
17466,Name 17466,2,"['5262095728278336', '2295651825928534']",250309.22,['4916340964626845'],77548.54,Unemployed,High School,Divorced,0
17467,Name 17467,1,"['5151920892172318', '2472282292185526']",261818.6,['4798950707317537'],79255.31,Employed,High School,Single,0
17468,Name 17468,1,['2472322622777707'],259708.06,['4036848073921456'],163694.74,Unemployed,Bachelor,Single,1
17469,Name 17469,2,['2373310156054478'],38100.11,['4123022651420414'],27517.4,Employed,PhD,Divorced,0
17470,Name 17470,1,['5141810221969380'],271865.87,"['4753093247808930', '4743498250570785', '4531480437624368']",217107.82,Unemployed,PhD,Single,1
17471,Name 17471,1,['2263754620712778'],150000.0,['4270001417029876'],100551.6,Unemployed,High School,Single,0
17472,Name 17472,1,['5376314099005985'],244529.49,"['4723499109306805', '4543154914132205', '4611380701773862']",150000.0,Student,High School,Divorced,0
17473,Name 17473,2,"['5474708710945340', '2532962646549364', '2275910743729885']",252118.55,['4362801368825704'],192103.52,Employed,Master,Married,1
17474,Name 17474,2,"['2259015395707427', '2258800005754419']",95895.42,['4398571874238316'],64086.4,Employed,Master,Single,0
17475,Name 17475,2,"['2720860369975596', '2720155520332823']",297798.46,['4493928508709191'],275737.89,Unemployed,PhD,Single,0
17476,Name 17476,1,"['2228533798782258', '5513286801756325', '2273004190882835']",150000.0,['4203729041368599'],94072.83,Student,Bachelor,Divorced,0
17477,Name 17477,1,['2283726359661497'],98514.6,['4871346233682546'],39438.88,Employed,High School,Divorced,0
17478,Name 17478,2,"['2589337849223426', '2274941284433323']",161263.17,['4592694558512956'],146105.05,Unemployed,High School,Divorced,0
17479,Name 17479,1,['2488787660790733'],107809.12,['4121522376799762'],76976.33,Employed,PhD,Single,0
17480,Name 17480,1,"['2720626219662886', '2430369622637879']",193896.71,['4308417108223493'],163688.16,Unemployed,Master,Divorced,0
17481,Name 17481,1,"['2586296544650528', '2710207515211652', '2720290397422959']",93512.52,['4182948271133060'],25372.92,Employed,High School,Married,0
17482,Name 17482,1,['2262202873482708'],286826.5,['4215656049659982'],150000.0,Student,Bachelor,Married,0
17483,Name 17483,1,"['2263942596361742', '2574819416502644', '5162006965485998']",275307.71,"['4468597425000892', '4444929703068821', '4517055997935426']",245597.58,Unemployed,Master,Divorced,1
17484,Name 17484,2,['2520090641069461'],276085.43,['4188196951885492'],150000.0,Student,Master,Single,0
17485,Name 17485,1,['2713839361884088'],68477.39,['4643377653622057'],46931.66,Unemployed,Master,Married,0
17486,Name 17486,1,['2247383853369840'],40805.26,['4592443308167442'],25599.14,Unemployed,Bachelor,Single,0
17487,Name 17487,2,['5457474491521575'],36015.06,['4378529043441843'],18180.72,Student,PhD,Divorced,0
17488,Name 17488,2,"['5276208119807704', '2707933549598377', '5328196677852006']",164205.87,['4679064614041729'],162277.87,Unemployed,Bachelor,Married,1
17489,Name 17489,1,['2471454599783433'],290653.03,['4641816206825594'],269194.62,Unemployed,PhD,Divorced,1
17490,Name 17490,2,['5421866807119619'],276890.15,['4347313152353034'],147777.31,Student,Master,Married,0
17491,Name 17491,2,['5101697459572186'],193101.11,"['4809623199487020', '4746991901735978', '4164549211652029']",160538.47,Student,High School,Single,1
17492,Name 17492,3,['5254458672905876'],271508.03,['4242548759251752'],82714.0,Unemployed,PhD,Single,1
17493,Name 17493,3,"['5188503697159586', '2716297157646475']",131564.41,['4029216635776041'],45859.96,Employed,PhD,Single,0
17494,Name 17494,2,"['2709654070863034', '2379995309023489']",133964.85,['4327371252938389'],125521.91,Employed,Bachelor,Married,0
17495,Name 17495,1,['5214538066873381'],159796.36,['4810711257243810'],141738.26,Employed,High School,Married,0
17496,Name 17496,1,['2266665506601512'],247067.1,['4945725033207228'],99995.35,Employed,High School,Single,0
17497,Name 17497,1,['2237018927272693'],174718.13,['4335892844654390'],132718.39,Unemployed,Master,Married,1
17498,Name 17498,2,"['2702489087332732', '5535430835292857']",153174.48,['4405706574121526'],102409.55,Unemployed,Bachelor,Divorced,0
17499,Name 17499,1,['2642053823908826'],286135.91,['4973029782955219'],242670.3,Employed,High School,Divorced,1
17500,Name 17500,2,['2480651201356057'],131487.25,['4209187562913000'],150000.0,Unemployed,Bachelor,Married,0
17501,Name 17501,3,"['2224639476281002', '2293526261123760', '2254646628301870']",152601.98,['4205867305292036'],52126.56,Unemployed,Master,Married,1
17502,Name 17502,1,['2279717807722300'],150000.0,['4883020908132196'],60933.12,Employed,High School,Married,0
17503,Name 17503,1,"['2656471850463759', '2244514102448059']",154789.52,['4941791194527949'],79120.46,Unemployed,Master,Married,0
17504,Name 17504,2,['2226138340531120'],95834.01,['4417296453126164'],35706.17,Employed,High School,Divorced,0
17505,Name 17505,1,['5155566778015877'],149794.94,['4767277038408463'],99921.8,Student,Bachelor,Divorced,0
17506,Name 17506,2,"['2595510343567355', '2700674512385759']",293371.09,['4785361169089181'],162974.3,Employed,High School,Married,0
17507,Name 17507,2,"['2638511996629301', '2227320713409477']",47407.68,['4925613499622052'],150000.0,Employed,Bachelor,Married,0
17508,Name 17508,1,"['5331697530243361', '2254875684144102']",28405.28,['4488874861486927'],16142.02,Student,PhD,Divorced,0
17509,Name 17509,2,"['2720445466498609', '2247662671323125']",235440.98,['4508800705778688'],150000.0,Employed,Master,Divorced,0
17510,Name 17510,2,"['2712830691802214', '2222990265392670']",10592.04,['4995519526486772'],3612.98,Unemployed,Bachelor,Single,0
17511,Name 17511,1,['2285940128077152'],266116.89,['4180048686632194'],145115.66,Employed,High School,Married,0
17512,Name 17512,2,['2281649970458949'],37088.67,['4154933946090493'],11452.61,Unemployed,Bachelor,Married,0
17513,Name 17513,1,"['2224443175737483', '2473056770339345']",70968.42,['4659361309710947'],44874.07,Employed,High School,Married,0
17514,Name 17514,2,"['5265301391165777', '2581042218898679']",269607.02,['4620528931399325'],174848.71,Employed,Bachelor,Single,0
17515,Name 17515,1,['5534388371329346'],150000.0,['4673515750451762'],39805.47,Unemployed,High School,Married,0
17516,Name 17516,3,"['2357083578172539', '2710600684506011']",56976.09,['4438243370964686'],13453.07,Employed,Master,Married,0
17517,Name 17517,1,"['2288511732650721', '2274957608866238']",117571.43,['4822655823517544'],112827.76,Unemployed,PhD,Single,0
17518,Name 17518,2,['2294171696664325'],251340.94,['4438498522272368'],246851.36,Student,High School,Married,1
17519,Name 17519,3,['2291932206041012'],169415.93,['4978353689758004'],95989.97,Unemployed,PhD,Single,1
17520,Name 17520,2,"['2715243259918736', '5447373004225497']",226057.39,['4138841588185268'],102744.28,Employed,Master,Divorced,0
17521,Name 17521,1,"['2544894705266133', '2250499921288178']",114093.4,['4547917983729572'],150000.0,Student,High School,Single,0
17522,Name 17522,1,['5368668738665396'],276252.02,['4196911659929628'],195303.05,Unemployed,PhD,Single,1
17523,Name 17523,1,"['2263532273198671', '2272620058215767']",256963.79,['4994274845944322'],81384.64,Employed,PhD,Married,0
17524,Name 17524,1,"['2222633334294440', '2702164253509120']",290546.57,['4857341511585337'],168527.33,Student,PhD,Divorced,0
17525,Name 17525,1,['2236580595468060'],139827.92,['4138835877834743'],150000.0,Employed,Master,Married,0
17526,Name 17526,1,"['2224323434411544', '2245737881901563']",221660.13,['4627788489754841'],150000.0,Employed,High School,Divorced,0
17527,Name 17527,1,"['2232610852132465', '5162121784246974']",198758.49,['4631256060276703'],171722.55,Unemployed,Bachelor,Single,0
17528,Name 17528,1,['2633423090956975'],150000.0,['4333096942696046'],132041.83,Unemployed,Master,Divorced,0
17529,Name 17529,1,['2267951108387224'],88366.1,['4755790589719132'],38499.91,Student,PhD,Divorced,0
17530,Name 17530,2,"['2422365788372087', '2392892689548131', '2257398623220013']",174686.7,['4017912354535105'],57679.04,Unemployed,Master,Single,1
17531,Name 17531,3,"['2720677558548244', '2629365381582653', '2239684613034537']",178473.67,['4998771929323899'],45824.9,Employed,PhD,Divorced,1
17532,Name 17532,2,"['2700358527685961', '2263409346779375']",233225.08,['4677122662643440'],136995.81,Employed,Bachelor,Single,0
17533,Name 17533,3,"['2492347960095061', '2463409017649020']",173441.55,['4862235897073780'],163713.51,Employed,Master,Single,0
17534,Name 17534,2,['5244920081332110'],18339.31,['4783839609327354'],15482.1,Employed,High School,Single,0
17535,Name 17535,1,"['2230099293738142', '2540914570327531']",46981.19,['4188929344151804'],9881.19,Employed,PhD,Married,0
17536,Name 17536,1,['5174276086235160'],273978.92,['4037321440361524'],245602.72,Employed,High School,Married,1
17537,Name 17537,1,"['2548130956491369', '5407315435166145']",213312.62,"['4287804042232067', '4592369041562773', '4711594982255014']",74419.14,Student,PhD,Single,0
17538,Name 17538,2,"['2465059676365216', '2284906127591619']",20627.76,['4208792321927174'],8279.7,Student,High School,Divorced,0
17539,Name 17539,2,"['5273188014553939', '2274604826010815']",43807.2,['4507612486141361'],18446.03,Employed,Master,Divorced,0
17540,Name 17540,2,"['5195552838179517', '2358243923567762']",51074.02,['4346165793323276'],22284.06,Employed,High School,Divorced,0
17541,Name 17541,1,['2720584360882763'],41226.54,['4999730717347626'],25364.75,Unemployed,Master,Married,0
17542,Name 17542,1,"['2246171409742953', '2701414651545056']",80504.26,"['4238328852343905', '4348250466429499', '4105852232206144']",43607.96,Employed,PhD,Married,0
17543,Name 17543,3,['2295927545875340'],84182.11,"['4205299781689941', '4731637810278090', '4074440961186237']",33963.41,Employed,Master,Divorced,0
17544,Name 17544,1,['2232318974681803'],247711.75,['4204395348215815'],243681.26,Unemployed,Master,Married,1
17545,Name 17545,1,"['2720700245315890', '2278088775816925', '5514870748781113']",27800.37,['4382098270535960'],18540.67,Employed,Master,Divorced,0
17546,Name 17546,3,"['2273402247121365', '2595221698357802']",72928.97,['4583698410549891'],150000.0,Unemployed,Master,Divorced,1
17547,Name 17547,1,['2278911939048970'],200612.0,['4078528592852593'],166798.47,Unemployed,Bachelor,Single,1
17548,Name 17548,2,['2295509482475670'],154356.36,['4470835523225607'],150000.0,Unemployed,Master,Single,1
17549,Name 17549,1,"['2263407601571727', '2273255370098358']",122489.82,['4150276119378822'],82560.13,Employed,High School,Married,0
17550,Name 17550,3,['5313114754375202'],256738.55,['4961347972170736'],60687.13,Employed,High School,Married,1
17551,Name 17551,2,"['5165108296555544', '2234488447083255', '2709565886201500']",211793.09,"['4391938621517846', '4393717435299462', '4647010947992095']",104532.69,Unemployed,Master,Married,1
17552,Name 17552,1,['2250845312003248'],12243.96,"['4165739765645904', '4551746625183630', '4403765064426003']",150000.0,Unemployed,Bachelor,Single,0
17553,Name 17553,1,['5542730338781988'],61995.79,['4992065639292106'],48022.2,Employed,PhD,Married,0
17554,Name 17554,2,['2706780840453211'],62723.04,['4559162419597880'],38882.16,Employed,Bachelor,Divorced,0
17555,Name 17555,1,"['2232251508870289', '2293225364210042']",191152.34,['4772174431711119'],172367.16,Unemployed,Bachelor,Divorced,0
17556,Name 17556,2,['2255774167500618'],154077.1,['4635127215147337'],153790.87,Unemployed,Bachelor,Married,1
17557,Name 17557,1,['2289585638974939'],225510.8,['4507614671646865'],131124.31,Employed,High School,Divorced,0
17558,Name 17558,3,"['2355477569072637', '5129844214318772']",265704.72,['4580212656610277'],246260.53,Unemployed,Bachelor,Married,1
17559,Name 17559,1,"['5534155736941374', '2249736625713223']",251718.68,['4442251522856761'],60579.51,Employed,Bachelor,Married,0
17560,Name 17560,2,"['2266695681862670', '5371244500408095']",155278.84,['4125165541605070'],132274.12,Student,Bachelor,Divorced,0
17561,Name 17561,1,['2292424235382053'],213175.29,"['4223829240531355', '4537815384206855', '4971769380251360']",181250.03,Employed,PhD,Divorced,1
17562,Name 17562,3,"['5566492978032724', '2720012581677341', '2709084833291390']",216562.74,['4440080554820664'],150000.0,Unemployed,PhD,Married,1
17563,Name 17563,2,"['2270747332686885', '5523217006877853']",21712.51,['4325287474312488'],19034.23,Unemployed,Bachelor,Married,0
17564,Name 17564,1,['2224653170077046'],235114.0,['4245841572423998'],198445.9,Employed,Master,Single,1
17565,Name 17565,2,['2238923928162182'],70795.03,['4461321134850100'],150000.0,Employed,Master,Single,0
17566,Name 17566,1,"['2292930442877677', '5560095496695991']",16046.94,['4722344717700315'],150000.0,Unemployed,Master,Single,0
17567,Name 17567,2,"['5198033075991143', '2284756460912355']",136441.57,['4974967282568280'],50608.91,Unemployed,Bachelor,Single,0
17568,Name 17568,2,"['5252522604192226', '2525864792600869']",152632.0,['4387542744345816'],114826.59,Student,High School,Divorced,0
17569,Name 17569,1,['2241595744564703'],279804.4,['4863832574966754'],171910.39,Unemployed,Master,Married,1
17570,Name 17570,2,"['2583218383237723', '2269638759642308']",223579.33,['4845404280588885'],163498.94,Student,PhD,Divorced,0
17571,Name 17571,1,['2706100546203200'],177674.04,['4864011637837927'],45227.42,Employed,High School,Married,0
17572,Name 17572,2,"['2264436199111413', '2720245672914039']",220271.07,['4416436773332081'],131483.61,Student,High School,Single,0
17573,Name 17573,2,"['5111632141558556', '2224562733353275', '2715970186761520']",105612.69,['4374110581708598'],87856.78,Unemployed,PhD,Single,0
17574,Name 17574,3,['2283104956965754'],150000.0,['4497316150915702'],53128.69,Employed,Bachelor,Single,0
17575,Name 17575,1,['2251602775934305'],149377.66,['4768146693566122'],90902.21,Employed,High School,Single,0
17576,Name 17576,3,"['2263566624734156', '2375440316420828']",75746.9,['4676933586053586'],61554.58,Unemployed,High School,Divorced,1
17577,Name 17577,2,['2677802266038428'],98255.97,['4488982976622896'],89867.62,Student,Bachelor,Single,0
17578,Name 17578,1,"['2537644703198013', '2246758600083649']",65527.63,['4336579168759207'],21833.07,Unemployed,High School,Divorced,0
17579,Name 17579,2,"['2427576926938655', '2702651706877765']",17880.49,['4245960719217970'],8444.0,Unemployed,PhD,Single,0
17580,Name 17580,1,"['2243901470184005', '2421538480945381', '2279763497133648']",104040.45,['4938336552030477'],36437.45,Unemployed,Bachelor,Divorced,0
17581,Name 17581,1,"['5316814271036487', '2255314131122288', '5259980564646305']",292784.55,['4557072222320945'],144484.38,Employed,Master,Single,0
17582,Name 17582,1,"['5373264927713040', '2287441638655148']",128426.22,"['4961517073395743', '4829615347734564', '4215691436839210']",60534.16,Employed,Master,Married,0
17583,Name 17583,1,['2225584935936730'],225307.65,['4864041657679149'],90221.65,Student,Master,Married,0
17584,Name 17584,1,"['2467133974619281', '5578868611045866']",82381.04,['4555148585312257'],35590.97,Unemployed,PhD,Divorced,0
17585,Name 17585,3,"['2233783272208790', '2632435246810246']",223963.11,['4066129560349524'],140213.14,Employed,PhD,Single,0
17586,Name 17586,3,['5486832514558368'],123927.36,['4362130110557351'],106439.85,Unemployed,Master,Divorced,1
17587,Name 17587,2,"['2704092925283048', '2260051677328373']",135829.22,['4609366559144003'],118573.16,Unemployed,Bachelor,Single,0
17588,Name 17588,1,"['2242619342084606', '2257082613034838']",246407.32,['4909225566730575'],144479.85,Student,PhD,Single,0
17589,Name 17589,1,"['2341954780231009', '2720526494499774']",256871.25,['4666852334612349'],154500.79,Student,Master,Married,0
17590,Name 17590,2,"['2709556056347694', '2260893409283636', '2249829754396363']",11889.81,['4696883310782263'],150000.0,Student,PhD,Divorced,0
17591,Name 17591,1,['2555905027883987'],66915.74,['4575581333610927'],150000.0,Unemployed,Bachelor,Married,0
17592,Name 17592,3,['2719901582136526'],202317.48,['4897455378223386'],88730.49,Student,PhD,Divorced,1
17593,Name 17593,1,['2396670064980673'],196140.21,['4640014241484186'],146038.71,Unemployed,Bachelor,Single,1
17594,Name 17594,2,['2294213160977047'],25235.89,['4532236274424281'],11932.44,Employed,Bachelor,Married,0
17595,Name 17595,3,"['5206515838036927', '5307828905981919']",88417.38,['4662898478805334'],73974.93,Student,Bachelor,Divorced,0
17596,Name 17596,2,"['5236679510441781', '2268564273130300']",165021.29,['4481614374680518'],111258.21,Student,PhD,Single,0
17597,Name 17597,1,"['2230910033941491', '2643571392869268']",283680.45,"['4950619705352945', '4885351142715969', '4042943904289330']",130026.48,Student,Master,Single,0
17598,Name 17598,2,['2262327921888810'],202749.6,['4970991075793081'],173017.33,Unemployed,Master,Married,1
17599,Name 17599,1,['5516329881869886'],190838.61,['4050348745530372'],137914.01,Unemployed,Master,Divorced,1
17600,Name 17600,1,"['2587371405021900', '2648969176827129']",75214.2,['4676545822022058'],50214.47,Student,High School,Married,0
17601,Name 17601,1,"['2720426742158712', '2701668889361715']",173923.51,['4073004824516740'],49763.44,Student,Bachelor,Divorced,0
17602,Name 17602,1,"['5427287162116211', '5269936905105151']",119962.86,['4682622426718738'],116447.57,Unemployed,High School,Married,0
17603,Name 17603,1,['2297179669154791'],211765.75,['4415972563512079'],186171.22,Employed,Bachelor,Single,1
17604,Name 17604,1,['5597832680339441'],58634.47,['4700955699160602'],25797.87,Unemployed,Master,Married,0
17605,Name 17605,2,['2233869572501339'],68788.36,['4886277486334084'],30327.66,Unemployed,Master,Single,0
17606,Name 17606,2,"['2720813233672105', '5588851724103325']",251741.25,['4195751262028991'],230165.39,Unemployed,PhD,Divorced,0
17607,Name 17607,1,['2268521290227279'],193071.36,['4193916549415616'],63194.48,Student,Master,Divorced,0
17608,Name 17608,1,"['5387254402275676', '2228777309353527']",241317.25,['4492944034599759'],73814.46,Employed,PhD,Married,0
17609,Name 17609,1,"['2511957877851138', '2708811680242600', '2299547380031456']",62181.41,['4566783737631258'],45199.25,Unemployed,High School,Single,0
17610,Name 17610,1,"['2449615076920081', '2272720254052814']",294513.11,['4714844162720098'],193565.68,Student,High School,Divorced,0
17611,Name 17611,2,['2359722572959163'],135533.79,['4986506632252397'],86163.03,Student,Master,Married,0
17612,Name 17612,1,"['5111057722430563', '5380099074173783', '2225098485709082']",185725.34,['4801899019220522'],124925.83,Employed,High School,Divorced,0
17613,Name 17613,2,"['2647194207482056', '2250928737892633']",296592.48,['4614512337257764'],281299.08,Student,Bachelor,Divorced,0
17614,Name 17614,1,['5410201372474863'],222578.41,['4112673037682383'],162629.59,Unemployed,PhD,Single,1
17615,Name 17615,2,"['2292210022411654', '2653801527632068']",135597.31,['4175929195702411'],106171.01,Unemployed,PhD,Married,0
17616,Name 17616,1,['2231847706520674'],256795.69,"['4568001120518315', '4880945412525746', '4455023640838631']",196930.05,Student,High School,Divorced,1
17617,Name 17617,1,['2716964788888954'],152041.25,['4811968451940679'],107135.05,Employed,High School,Divorced,0
17618,Name 17618,1,['2298089284442555'],161411.97,['4072206164785030'],160660.19,Student,Bachelor,Single,1
17619,Name 17619,1,['5193122020835318'],53363.38,['4342367698390335'],38683.33,Employed,High School,Divorced,0
17620,Name 17620,1,['5503323150985890'],259608.06,['4308532584404084'],56633.54,Student,Master,Divorced,0
17621,Name 17621,1,"['2250172383228343', '2369647065190786']",233049.97,['4880847535670971'],157010.99,Student,Master,Single,0
17622,Name 17622,2,"['2713300723363295', '2720009838188288']",51421.65,['4358974518399072'],12624.68,Employed,High School,Married,0
17623,Name 17623,2,"['2299294579859740', '5470990701449185', '2589492412492666']",209477.84,['4156991637552542'],121992.83,Unemployed,High School,Divorced,1
17624,Name 17624,1,['2228009031739983'],183731.71,['4223353747879324'],131274.72,Unemployed,PhD,Single,1
17625,Name 17625,2,"['2255729127644583', '5189800933092079', '2281966694194018']",54689.69,['4090780748542404'],29994.79,Unemployed,Master,Single,0
17626,Name 17626,1,['2226269790917079'],205233.85,['4702549478643405'],150000.0,Student,Bachelor,Married,0
17627,Name 17627,1,"['2588867288104605', '2352117199151210', '5508260770338701']",216838.11,['4086777502407341'],130068.13,Unemployed,Master,Married,1
17628,Name 17628,2,"['5509181948949246', '2271410230238346', '2227949350145679']",73193.88,['4934815452964285'],50458.15,Unemployed,PhD,Married,0
17629,Name 17629,1,"['2719954933209138', '2444096517393243', '2707466796672272']",91820.87,['4326391398436644'],150000.0,Student,PhD,Married,0
17630,Name 17630,2,['2711997556959347'],244756.09,"['4067884117745942', '4420150572828843', '4678769234110180']",170017.81,Employed,Bachelor,Single,1
17631,Name 17631,1,"['2638514691253294', '2253737407717005', '2279098890040987']",130861.05,['4977378924350524'],113477.39,Unemployed,Master,Married,0
17632,Name 17632,2,"['5589751102970064', '2264363446845363']",14565.04,"['4934959082711953', '4835607564580798', '4326505949064080']",4472.33,Unemployed,Master,Married,0
17633,Name 17633,2,['2252977824123467'],215395.75,['4936633451827629'],73950.02,Unemployed,PhD,Divorced,1
17634,Name 17634,2,"['5388998714721525', '2296563551944578']",30625.5,['4173868980276037'],17193.46,Employed,High School,Single,0
17635,Name 17635,2,['2493649735575585'],193901.47,['4677836813287696'],150000.0,Student,PhD,Divorced,0
17636,Name 17636,2,"['5478979187056897', '5302009604380738']",62258.68,['4395676104118635'],42391.53,Employed,Master,Single,0
17637,Name 17637,2,"['2244611902455365', '5435313848873221', '2249895957212962']",47490.05,"['4658144387470852', '4643422523993401', '4226601948316224']",18546.29,Student,Master,Married,0
17638,Name 17638,1,['2705406341940537'],108508.2,['4836742188114226'],90127.55,Employed,PhD,Divorced,0
17639,Name 17639,2,"['2240400972721300', '2704920333955577', '5193385078952083']",28429.09,['4292937976151219'],14623.88,Unemployed,High School,Divorced,0
17640,Name 17640,2,"['2230761637708665', '2295847646248306']",204995.16,['4732570785867192'],109506.32,Unemployed,Master,Divorced,0
17641,Name 17641,1,['5279265329424644'],137176.32,['4457989518359223'],79272.3,Student,Master,Married,0
17642,Name 17642,2,"['5525510372554702', '2710245188754780']",16443.28,['4131729018144897'],14847.22,Unemployed,High School,Divorced,0
17643,Name 17643,3,['2702150463072637'],71579.32,['4471207120954550'],27333.23,Unemployed,High School,Married,1
17644,Name 17644,2,"['2714503688732573', '2708104709578190']",10992.99,['4734174349937860'],4046.55,Employed,Bachelor,Divorced,0
17645,Name 17645,1,"['2240959517521103', '2583225333736084']",156654.33,['4973354134184353'],56719.02,Employed,Master,Married,0
17646,Name 17646,1,"['5276386829598092', '2280471903237303']",188743.83,['4926227040797518'],165721.81,Student,Bachelor,Single,0
17647,Name 17647,2,"['2713737460066237', '2345007840608496']",44639.04,['4834130395697575'],9597.35,Unemployed,Master,Divorced,0
17648,Name 17648,2,"['2720007040306482', '2252226684058987']",271741.39,['4757193778341966'],228760.71,Unemployed,Master,Married,0
17649,Name 17649,2,['2224824162830516'],174066.84,['4704196236544257'],66633.95,Student,PhD,Divorced,0
17650,Name 17650,1,"['2720105840148979', '5567296814551980']",22523.34,['4043420398559790'],11562.59,Employed,High School,Divorced,0
17651,Name 17651,2,['2283878996302728'],225646.99,['4673459058942174'],140052.06,Employed,Bachelor,Divorced,0
17652,Name 17652,2,['2284139122007817'],89107.7,['4283621077835042'],62335.12,Unemployed,Bachelor,Divorced,0
17653,Name 17653,2,['2534228143013355'],201280.52,['4201450633986464'],147678.21,Student,Master,Married,0
17654,Name 17654,3,"['2711976814051212', '2429189893600635']",110845.39,['4118333388258945'],60782.9,Student,Master,Divorced,0
17655,Name 17655,1,"['2719151377115505', '2256666514453328']",70435.68,['4658962053135834'],46433.29,Student,Bachelor,Married,0
17656,Name 17656,1,"['2283038278928019', '5421944665172226']",172114.32,['4376483631710064'],148297.26,Employed,PhD,Divorced,0
17657,Name 17657,1,"['5290743597936767', '2241091368657015']",262915.3,"['4685174017203453', '4572391228063734', '4115415138687441']",246229.43,Unemployed,Bachelor,Single,1
17658,Name 17658,2,['2651417279393650'],199562.23,"['4247461131165051', '4585298772050386', '4941204261861209']",188379.76,Student,Master,Single,1
17659,Name 17659,3,"['2368537502597076', '5325134400496703']",72333.06,['4192731688710383'],37531.29,Unemployed,High School,Married,1
17660,Name 17660,1,"['2479523187316327', '2250289746211061']",16257.25,['4010090303352620'],10957.81,Unemployed,High School,Married,0
17661,Name 17661,1,"['2720117995102719', '5520842232420815']",150000.0,['4656694353371643'],84605.83,Unemployed,High School,Single,0
17662,Name 17662,2,"['5448192250933029', '2632302318440452']",261033.39,['4686472782743052'],150000.0,Unemployed,Master,Single,0
17663,Name 17663,2,"['2297550457962860', '2275179243533227']",23803.22,['4476937067061903'],150000.0,Employed,PhD,Divorced,0
17664,Name 17664,2,"['2225053296532181', '2262552345006570']",129847.98,['4030552516922461'],85031.75,Unemployed,Master,Divorced,0
17665,Name 17665,1,['2286721947366466'],150009.67,['4521968640900221'],150000.0,Student,PhD,Divorced,0
17666,Name 17666,2,['2233507507418258'],141198.59,['4173503156289916'],97076.09,Student,Bachelor,Divorced,0
